id_venda,id_cliente,id_produto,data_venda,quantidade,valor_total,preco_usd,taxa_cambio,custo_unitario_brl,custo_total_brl,prejuizo
3200,12,48,2023-08-08,7,103154.0,3020.3,4.9217,14865.010510000002,104055.07357000001,901.0735700000077
9493,16,102,2023-08-08,3,2371.2,199.93,4.9217,983.9954810000002,2951.9864430000007,580.7864430000009
1643,10,36,2023-08-08,10,214713.3,4733.87,4.9217,23298.687979000002,232986.87979000004,18273.579790000047
4004,25,61,2023-08-08,14,372647.95,5396.92,4.9217,26562.021164,371868.296296,0.0
7656,21,143,2023-08-08,1,4214.2,896.83,4.9217,4413.928211,4413.928211,199.72821100000056
2034,35,143,2023-08-08,1,4436.0,896.83,4.9217,4413.928211,4413.928211,0.0
5377,4,67,2023-08-08,3,244498.65,16720.73,4.9217,82294.416841,246883.250523,2384.600523000001
3719,4,137,2023-08-08,7,22513.1,619.79,4.9217,3050.420443,21352.943101,0.0
7903,46,126,2023-08-08,3,7629.45,467.05,4.9217,2298.679985,6896.039955,0.0
426,37,12,2023-08-08,1,2726.0,527.97,4.9217,2598.5099490000002,2598.5099490000002,0.0
4605,36,85,2023-08-08,8,308630.0,7499.89,4.9217,36912.208613,295297.668904,0.0
4887,10,95,2023-08-08,15,994764.95,12945.63,4.9217,63714.507171000005,955717.6075650001,0.0
2663,2,93,2023-08-08,6,602862.0,19409.47,4.9217,95527.58849900002,573165.5309940001,0.0
1056,14,45,2023-08-08,6,59422.0,1881.33,4.9217,9259.341861,55556.051166000005,0.0
5049,42,88,2023-08-08,4,183678.7,9954.59,4.9217,48993.505603000005,195974.02241200002,12295.322412000009
7772,34,98,2023-08-08,4,317445.0,15262.93,4.9217,75119.562581,300478.250324,0.0
6189,30,147,2023-08-08,11,31664.45,592.19,4.9217,2914.5815230000003,32060.396753000005,395.9467530000038
2505,16,37,2023-08-09,9,54609.0,1181.71,4.9015,5792.151565000001,52129.36408500001,0.0
8465,12,59,2023-08-09,5,435831.0,16694.98,4.9015,81830.44447,409152.22235,0.0
368,6,129,2023-08-09,14,43440.65,598.62,4.9015,2934.1359300000004,41077.903020000005,0.0
1835,28,8,2023-08-09,8,39873.0,1006.07,4.9015,4931.2521050000005,39450.016840000004,0.0
8755,49,95,2023-08-09,5,349040.0,12945.63,4.9015,63453.005445,317265.027225,0.0
9015,10,87,2023-08-09,9,571652.05,11794.37,4.9015,57810.104555000005,520290.94099500007,0.0
6601,2,106,2023-08-09,6,24993.55,918.37,4.9015,4501.390555,27008.34333,2014.7933300000004
1893,37,110,2023-08-09,11,26078.45,476.03,4.9015,2333.261045,25665.871495000003,0.0
9018,43,110,2023-08-09,12,29946.0,476.03,4.9015,2333.261045,27999.132540000002,0.0
7623,28,136,2023-08-09,12,23682.0,533.84,4.9015,2616.6167600000003,31399.401120000002,7717.401120000002
3493,33,65,2023-08-09,7,178904.0,5008.66,4.9015,24549.94699,171849.62893,0.0
7551,49,3,2023-08-09,10,90242.0,1753.77,4.9015,8596.103655,85961.03655,0.0
9399,40,128,2023-08-09,10,44181.65,853.09,4.9015,4181.420635,41814.20635000001,0.0
4450,43,91,2023-08-09,4,539544.0,26303.31,4.9015,128925.67396500002,515702.6958600001,0.0
6119,16,116,2023-08-09,13,33482.0,502.24,4.9015,2461.7293600000003,32002.481680000004,0.0
8254,8,119,2023-08-09,15,48837.0,669.88,4.9015,3283.4168200000004,49251.25230000001,414.2523000000074
4705,39,60,2023-08-09,4,413253.8,22190.02,4.9015,108764.38303000001,435057.53212000005,21803.73212000006
9775,37,18,2023-08-09,1,25243.4,5536.62,4.9015,27137.74293,27137.74293,1894.342929999999
7292,29,84,2023-08-09,4,165011.2,8663.64,4.9015,42464.83146,169859.32584,4848.125839999993
5831,17,51,2023-08-09,8,513272.0,12243.38,4.9015,60010.92707,480087.41656,0.0
9171,47,129,2023-08-10,2,6532.0,598.62,4.8518,2904.384516,5808.769032,0.0
292,49,74,2023-08-10,1,82231.05,17160.36,4.8518,83258.634648,83258.634648,1027.5846480000037
1561,7,133,2023-08-10,10,18927.0,348.47,4.8518,1690.706746,16907.067460000002,0.0
3710,4,136,2023-08-10,6,11841.0,533.84,4.8518,2590.0849120000003,15540.509472000002,3699.5094720000016
8456,34,89,2023-08-10,2,157356.0,14832.32,4.8518,71963.450176,143926.900352,0.0
6043,35,80,2023-08-10,10,1227626.1,24177.04,4.8518,117302.162672,1173021.62672,0.0
43,11,70,2023-08-10,14,480976.0,6655.06,4.8518,32289.020108,452046.281512,0.0
4479,23,79,2023-08-10,3,188518.95,11724.63,4.8518,56885.55983399999,170656.67950199998,0.0
9590,7,121,2023-08-10,10,35095.85,746.8,4.8518,3623.32424,36233.2424,1137.3924000000043
5964,24,10,2023-08-10,5,160165.0,6594.15,4.8518,31993.496969999997,159967.48484999998,0.0
3961,14,28,2023-08-10,11,149001.8,2723.39,4.8518,13213.343601999999,145346.779622,0.0
3323,3,140,2023-08-10,10,31346.0,586.81,4.8518,2847.0847579999995,28470.847579999994,0.0
4258,36,11,2023-08-10,10,344203.05,7246.24,4.8518,35157.307232,351573.07232,7370.022319999989
4221,29,101,2023-08-10,10,4634.0,96.64,4.8518,468.877952,4688.77952,54.77952000000005
1400,27,32,2023-08-10,3,35631.65,2560.62,4.8518,12423.616116,37270.848348,1639.198347999998
6600,42,138,2023-08-10,9,35764.65,836.88,4.8518,4060.3743839999997,36543.369456,778.7194559999989
3735,41,17,2023-08-11,9,126349.0,2833.14,4.8918,13859.154251999998,124732.38826799998,0.0
541,1,72,2023-08-11,2,189362.55,30675.48,4.8918,150058.313064,300116.626128,110754.07612799999
4247,38,2,2023-08-11,10,132982.9,2829.74,4.8918,13842.522131999998,138425.22131999998,5442.321319999988
9529,30,9,2023-08-11,14,555877.0,7933.96,4.8918,38811.345528,543358.837392,0.0
7969,48,52,2023-08-11,6,78113.75,2634.69,4.8918,12888.376542,77330.259252,0.0
8126,21,23,2023-08-11,14,156501.0,2108.74,4.8918,10315.534332,144417.480648,0.0
5630,6,6,2023-08-11,4,47281.0,2104.66,4.8918,10295.575787999998,41182.30315199999,0.0
2186,1,116,2023-08-11,15,38633.0,502.24,4.8918,2456.857632,36852.864480000004,0.0
5950,42,20,2023-08-11,12,370001.0,5689.04,4.8918,27829.645872,333955.75046400004,0.0
4832,38,28,2023-08-11,10,142586.0,2723.39,4.8918,13322.279202,133222.79202,0.0
1250,24,96,2023-08-11,9,603808.6,14776.4,4.8918,72283.19352,650548.74168,46740.14168
7059,20,138,2023-08-11,15,59608.7,836.88,4.8918,4093.849584,61407.74376,1799.0437600000005
1892,22,146,2023-08-11,9,4240.8,99.02,4.8918,484.386036,4359.474324,118.67432399999961
5382,11,12,2023-08-11,14,36258.65,527.97,4.8918,2582.723646,36158.131044,0.0
3971,41,76,2023-08-11,9,1333784.0,27945.06,4.8918,136701.644508,1230314.800572,0.0
1424,37,129,2023-08-12,10,32662.0,598.62,4.8918,2928.329316,29283.293159999997,0.0
1449,33,101,2023-08-12,2,880.65,96.64,4.8918,472.743552,945.487104,64.83710400000007
8490,31,83,2023-08-12,9,1213235.0,35839.7,4.8918,175320.64445999998,1577885.80014,364650.80013999995
4627,19,4,2023-08-12,1,3212.9,654.31,4.8918,3200.7536579999996,3200.7536579999996,0.0
7927,17,53,2023-08-12,9,483075.0,11332.93,4.8918,55438.426974,498945.842766,15870.842766000016
42,1,6,2023-08-12,12,141843.0,2104.66,4.8918,10295.575787999998,123546.90945599998,0.0
1853,44,27,2023-08-12,5,78429.15,3051.23,4.8918,14926.006914,74630.03457,0.0
8264,18,22,2023-08-12,1,37480.35,7630.67,4.8918,37327.711506,37327.711506,0.0
398,21,139,2023-08-12,14,18950.6,246.89,4.8918,1207.736502,16908.311028,0.0
4970,48,101,2023-08-12,15,6603.45,96.64,4.8918,472.743552,7091.15328,487.70328000000063
70,4,98,2023-08-13,13,980110.25,15262.93,4.8918,74663.200974,970621.6126620001,0.0
9340,49,56,2023-08-13,4,163357.25,8087.59,4.8918,39562.872762,158251.491048,0.0
5132,48,25,2023-08-13,5,60632.0,2389.36,4.8918,11688.271248000001,58441.35624000001,0.0
8059,22,96,2023-08-13,7,494346.0,14776.4,4.8918,72283.19352,505982.35464000003,11636.354640000034
7576,24,81,2023-08-13,12,1465782.0,23345.09,4.8918,114199.511262,1370394.135144,0.0
2101,43,7,2023-08-13,1,18543.05,3678.62,4.8918,17995.073315999998,17995.073315999998,0.0
9319,25,49,2023-08-13,9,119378.0,2627.0,4.8918,12850.7586,115656.8274,0.0
9937,46,84,2023-08-13,2,82505.6,8951.16,4.8918,43787.284488,87574.568976,5068.968975999989
6816,42,100,2023-08-15,4,418401.0,19807.28,4.9812,98664.023136,394656.092544,0.0
3311,10,30,2023-08-15,13,398260.9,5636.75,4.9812,28077.779100000003,365011.12830000004,0.0
3445,49,94,2023-08-15,14,570512.0,8022.13,4.9812,39959.833956,559437.6753840001,0.0
4372,13,83,2023-08-15,12,1617647.0,35839.7,4.9812,178524.71364,2142296.56368,524649.5636800001
4540,6,18,2023-08-15,8,201951.0,5536.62,4.9812,27579.011544,220632.092352,18681.092352000007
2213,48,15,2023-08-15,14,371067.15,5267.98,4.9812,26240.861976,367372.067664,0.0
6687,13,74,2023-08-15,13,1068997.95,17160.36,4.9812,85479.185232,1111229.408016,42231.45801599999
6066,38,139,2023-08-15,12,16244.05,246.89,4.9812,1229.808468,14757.701615999998,0.0
1047,38,76,2023-08-15,1,140788.1,27945.06,4.9812,139199.932872,139199.932872,0.0
3466,9,109,2023-08-15,6,3736.0,169.23,4.9812,842.968476,5057.810856,1321.810856
6559,43,16,2023-08-15,10,300060.0,5615.94,4.9812,27974.120328,279741.20328,0.0
533,25,4,2023-08-15,15,48191.6,654.31,4.9812,3259.248972,48888.73458,697.1345799999981
5808,23,57,2023-08-15,3,338553.4,22497.79,4.9812,112065.991548,336197.974644,0.0
6786,41,147,2023-08-15,9,25907.45,592.19,4.9812,2949.8168280000004,26548.351452000003,640.9014520000019
6305,1,65,2023-08-16,3,76673.0,5225.24,4.9772,26007.064528,78021.193584,1348.1935839999933
9771,17,11,2023-08-16,1,36232.0,7246.24,4.9772,36065.985728,36065.985728,0.0
2859,24,8,2023-08-16,9,42614.15,1006.07,4.9772,5007.411604,45066.704436,2452.5544359999985
1203,21,106,2023-08-16,11,45822.3,918.37,4.9772,4570.911164,50280.022804,4457.722803999997
1172,12,25,2023-08-16,8,92161.4,2389.36,4.9772,11892.322592,95138.580736,2977.1807360000093
3980,29,52,2023-08-16,4,52075.2,2634.69,4.9772,13113.379068,52453.516272,378.31627200000366
2828,8,30,2023-08-16,2,64496.0,5636.75,4.9772,28055.232099999997,56110.464199999995,0.0
8308,15,34,2023-08-16,1,4672.1,1022.84,4.9772,5090.879248,5090.879248,418.7792479999998
2665,29,72,2023-08-16,14,1395305.0,30675.48,4.9772,152677.999056,2137491.986784,742186.986784
1483,43,12,2023-08-16,4,10359.75,527.97,4.9772,2627.812284,10511.249136,151.49913600000036
9480,12,91,2023-08-16,15,2023290.0,26303.31,4.9772,130916.83453200001,1963752.51798,0.0
3802,39,9,2023-08-16,4,158822.0,7933.96,4.9772,39488.905712,157955.622848,0.0
1603,7,18,2023-08-16,6,159435.0,5536.62,4.9772,27556.865063999998,165341.190384,5906.190383999987
8201,33,140,2023-08-16,15,47019.0,586.81,4.9772,2920.6707319999996,43810.060979999995,0.0
7985,3,53,2023-08-16,4,203965.0,11332.93,4.9772,56406.259196,225625.036784,21660.036783999996
7645,27,79,2023-08-16,10,628394.6,11724.63,4.9772,58355.828435999996,583558.2843599999,0.0
2784,14,105,2023-08-16,10,3095.0,62.64,4.9772,311.771808,3117.71808,22.7180800000001
2617,21,58,2023-08-16,4,435298.0,20157.55,4.9772,100328.15785999999,401312.63143999997,0.0
4179,14,117,2023-08-16,15,61545.0,823.4,4.9772,4098.226479999999,61473.39719999999,0.0
1566,28,50,2023-08-17,7,74985.4,2378.45,4.9816,11848.48652,82939.40564,7954.005640000003
266,45,16,2023-08-17,9,270054.0,5615.94,4.9816,27976.366704,251787.300336,0.0
8812,32,63,2023-08-17,3,398879.35,27618.14,4.9816,137582.526224,412747.578672,13868.228671999997
3553,18,32,2023-08-17,9,106895.9,2560.62,4.9816,12755.984592,114803.861328,7907.961328000005
3709,8,132,2023-08-17,4,6252.0,276.61,4.9816,1377.9603760000002,5511.841504000001,0.0
3277,27,90,2023-08-17,4,300569.55,14083.78,4.9816,70159.75844800001,280639.03379200003,0.0
2055,18,33,2023-08-17,8,51039.7,1268.8,4.9816,6320.65408,50565.23264,0.0
394,25,128,2023-08-17,11,48600.1,853.09,4.9816,4249.753144,46747.284584,0.0
1184,41,78,2023-08-17,14,1704662.0,25349.04,4.9816,126278.77766400001,1767902.887296,63240.88729600003
7382,39,17,2023-08-17,13,182504.0,2833.14,4.9816,14113.570224000001,183476.412912,972.4129119999998
937,39,2,2023-08-17,10,132982.9,2829.74,4.9816,14096.632784,140966.32783999998,7983.427839999989
2802,31,133,2023-08-18,8,14384.9,348.47,4.9724,1732.7322280000003,13861.857824000002,0.0
9718,19,12,2023-08-18,1,2589.7,527.97,4.9724,2625.278028,2625.278028,35.57802800000036
8806,37,45,2023-08-18,5,49519.0,1881.33,4.9724,9354.725292000001,46773.62646000001,0.0
961,12,79,2023-08-18,13,816913.55,11724.63,4.9724,58299.550212,757894.152756,0.0
9507,15,102,2023-08-18,6,4742.4,199.93,4.9724,994.1319320000001,5964.7915920000005,1222.3915920000009
3201,23,133,2023-08-18,2,3595.75,348.47,4.9724,1732.7322280000003,3465.4644560000006,0.0
8717,39,44,2023-08-18,15,153997.85,1963.02,4.9724,9760.920648000001,146413.80972000002,0.0
1935,37,113,2023-08-18,14,61529.0,815.5,4.9724,4054.9922,56769.8908,0.0
9911,30,72,2023-08-18,8,757451.15,30675.48,4.9724,152530.75675200002,1220246.0540160001,462794.9040160001
1407,12,49,2023-08-18,8,106114.0,2627.0,4.9724,13062.4948,104499.9584,0.0
5807,7,53,2023-08-19,10,536750.0,11332.93,4.9724,56351.861132000005,563518.61132,26768.611320000025
2444,49,147,2023-08-19,2,5757.0,592.19,4.9724,2944.6055560000004,5889.211112000001,132.21111200000087
5556,49,112,2023-08-19,8,16575.6,398.23,4.9724,1980.1588520000003,15841.270816000002,0.0
1557,41,57,2023-08-19,8,950325.0,22497.79,4.9724,111868.01099600001,894944.0879680001,0.0
1586,17,69,2023-08-19,2,86003.5,9219.51,4.9724,45843.091524,91686.183048,5682.683048000006
5558,3,84,2023-08-19,12,521087.0,8951.16,4.9724,44508.747984,534104.975808,13017.97580799996
7202,32,82,2023-08-19,1,51634.0,9770.29,4.9724,48581.78999600001,48581.78999600001,0.0
8385,45,116,2023-08-19,4,10302.0,502.24,4.9724,2497.338176,9989.352704,0.0
3869,37,97,2023-08-20,14,1894691.0,25607.88,4.9724,127332.62251200002,1782656.7151680002,0.0
2693,26,82,2023-08-20,15,774511.0,9770.29,4.9724,48581.78999600001,728726.8499400001,0.0
1305,22,99,2023-08-20,4,407613.65,21330.89,4.9724,106065.717436,424262.869744,16649.219744
3889,31,69,2023-08-20,1,45265.0,9219.51,4.9724,45843.091524,45843.091524,578.0915240000031
1987,49,30,2023-08-20,15,483718.0,5636.75,4.9724,28028.175700000003,420422.63550000003,0.0
7200,7,95,2023-08-20,3,198952.8,12945.63,4.9724,64370.850612,193112.551836,0.0
271,49,105,2023-08-20,15,4643.0,62.64,4.9724,311.471136,4672.06704,29.067039999999906
8136,24,94,2023-08-20,10,407508.0,8022.13,4.9724,39889.239212,398892.39212,0.0
2745,30,5,2023-08-20,15,337283.25,4752.24,4.9724,23630.038176000002,354450.57264,17167.322640000028
6741,18,134,2023-08-20,1,4718.0,899.33,4.9724,4471.828492000001,4471.828492000001,0.0
2507,21,142,2023-08-21,7,5495.75,160.09,4.9847,798.000623,5586.004361,90.25436100000024
3315,2,100,2023-08-21,15,1569004.0,19807.28,4.9847,98733.348616,1481000.22924,0.0
6312,16,62,2023-08-21,5,511110.0,20000.78,4.9847,99697.888066,498489.44033,0.0
9409,3,47,2023-08-21,1,6123.0,1496.29,4.9847,7458.556763,7458.556763,1335.5567629999996
9080,29,126,2023-08-21,14,37479.0,467.05,4.9847,2328.104135,32593.45789,0.0
8863,9,107,2023-08-21,14,21187.0,295.48,4.9847,1472.8791560000002,20620.308184,0.0
2296,25,26,2023-08-21,6,103699.0,3412.88,4.9847,17012.182936,102073.09761600001,0.0
1738,9,89,2023-08-21,6,472068.0,14832.32,4.9847,73934.665504,443607.993024,0.0
7074,39,89,2023-08-21,6,472068.0,14832.32,4.9847,73934.665504,443607.993024,0.0
7349,33,144,2023-08-21,11,23138.2,422.52,4.9847,2106.135444,23167.489884,29.289883999997983
882,3,68,2023-08-21,2,133794.0,13998.43,4.9847,69777.974021,139555.948042,5761.948042000004
2646,42,83,2023-08-21,6,768381.85,35839.7,4.9847,178650.15258999998,1071900.91554,303519.06554
8807,20,25,2023-08-21,3,36379.0,2389.36,4.9847,11910.242792000001,35730.728376,0.0
8393,15,111,2023-08-21,4,16283.95,821.82,4.9847,4096.526154,16386.104616,102.1546159999998
3447,37,11,2023-08-22,4,144928.0,7246.24,4.9431,35818.888944,143275.555776,0.0
4119,3,103,2023-08-22,10,17892.0,341.7,4.9431,1689.05727,16890.5727,0.0
5671,34,21,2023-08-22,2,17469.0,1674.22,4.9431,8275.836882000001,16551.673764000003,0.0
609,16,70,2023-08-22,10,343554.0,6655.06,4.9431,32896.627086,328966.27086,0.0
1706,14,48,2023-08-22,4,55997.75,3020.3,4.9431,14929.644930000002,59718.57972000001,3720.829720000009
9566,27,30,2023-08-22,12,386974.0,5636.75,4.9431,27863.018925,334356.2271,0.0
8941,9,19,2023-08-22,14,218550.35,3163.35,4.9431,15636.755385,218914.57539,364.2253900000069
9564,34,141,2023-08-22,14,63597.75,971.69,4.9431,4803.160839,67244.251746,3646.5017459999945
96,11,82,2023-08-22,8,392418.4,9770.29,4.9431,48295.520499000006,386364.16399200005,0.0
993,44,103,2023-08-22,10,16997.4,341.7,4.9431,1689.05727,16890.5727,0.0
4676,30,1,2023-08-22,10,331225.0,6360.91,4.9431,31442.614221,314426.14221,0.0
7050,39,27,2023-08-22,1,16511.0,3051.23,4.9431,15082.535013,15082.535013,0.0
5263,7,103,2023-08-23,10,16997.4,341.7,4.8977,1673.54409,16735.4409,0.0
2925,7,114,2023-08-23,12,9591.0,152.46,4.8977,746.7033420000001,8960.440104000001,0.0
3321,10,91,2023-08-23,4,539544.0,26303.31,4.8977,128825.72138700001,515302.88554800005,0.0
1913,22,133,2023-08-23,13,23374.75,348.47,4.8977,1706.7015190000002,22187.119747000004,0.0
7721,33,136,2023-08-23,1,1974.0,533.84,4.8977,2614.588168,2614.588168,640.5881680000002
5437,12,81,2023-08-23,13,1587930.0,23345.09,4.8977,114337.24729300001,1486384.214809,0.0
2990,12,4,2023-08-23,3,10146.0,654.31,4.8977,3204.614087,9613.842261,0.0
7291,37,125,2023-08-23,12,38783.75,646.27,4.8977,3165.2365790000003,37982.838948000004,0.0
9904,20,147,2023-08-23,14,40299.95,592.19,4.8977,2900.3689630000003,40605.165482000004,305.2154820000069
6798,5,120,2023-08-23,8,23746.2,586.85,4.8977,2874.2152450000003,22993.721960000003,0.0
1901,35,117,2023-08-23,5,20515.0,823.4,4.8977,4032.76618,20163.8309,0.0
4809,41,144,2023-08-24,11,23138.2,422.52,4.8748,2059.700496,22656.705456,0.0
9432,10,39,2023-08-24,14,414860.0,5270.87,4.8748,25694.437076,359722.11906399997,0.0
842,4,100,2023-08-24,8,794961.9,19807.28,4.8748,96556.52854399999,772452.2283519999,0.0
3012,42,83,2023-08-24,5,640318.05,35839.7,4.8748,174711.36955999996,873556.8477999999,233238.79779999983
9330,40,23,2023-08-24,9,95577.6,2108.74,4.8748,10279.685751999998,92517.17176799997,0.0
6375,27,41,2023-08-24,1,10600.0,2005.71,4.8748,9777.435108,9777.435108,0.0
9512,34,8,2023-08-24,6,29905.0,1006.07,4.8748,4904.390036,29426.340215999997,0.0
7100,35,67,2023-08-24,4,325998.2,16720.73,4.8748,81510.214604,326040.858416,42.65841599996202
6015,9,134,2023-08-24,3,14153.0,899.33,4.8748,4384.053884,13152.161651999999,0.0
6126,43,54,2023-08-24,9,1039122.35,23191.9,4.8748,113055.87412,1017502.86708,0.0
2292,44,2,2023-08-24,12,167978.0,2829.74,4.8748,13794.416551999997,165532.99862399997,0.0
2286,27,105,2023-08-24,2,588.05,62.64,4.8748,305.357472,610.714944,22.66494399999999
6444,22,25,2023-08-25,12,138242.1,2389.36,4.8772,11653.386592,139840.639104,1598.5391039999959
3494,4,20,2023-08-25,12,370001.0,5689.04,4.8772,27746.585888,332959.030656,0.0
7655,9,81,2023-08-25,12,1465782.0,23345.09,4.8772,113858.672948,1366304.075376,0.0
6383,25,94,2023-08-25,10,407508.0,8022.13,4.8772,39125.532436,391255.32436,0.0
4387,42,148,2023-08-25,2,9571.0,919.03,4.8772,4482.293116,8964.586232,0.0
5669,45,80,2023-08-25,14,1809134.0,24177.04,4.8772,117916.25948800001,1650827.632832,0.0
1910,23,119,2023-08-25,9,29302.0,669.88,4.8772,3267.1387360000003,29404.248624000003,102.24862400000347
3403,19,135,2023-08-25,13,21379.0,328.1,4.8772,1600.2093200000002,20802.72116,0.0
5264,6,131,2023-08-25,11,10599.0,196.2,4.8772,956.90664,10525.97304,0.0
7375,7,57,2023-08-25,1,112851.45,22497.79,4.8772,109726.221388,109726.221388,0.0
7140,49,141,2023-08-25,7,31799.35,971.69,4.8772,4739.126468,33173.885276,1374.5352760000023
1268,48,87,2023-08-25,12,802319.0,11794.37,4.8772,57523.501364,690282.0163680001,0.0
1092,44,17,2023-08-25,4,53347.25,2833.14,4.8772,13817.790408,55271.161632,1923.911632000003
1500,46,130,2023-08-25,7,29009.0,859.48,4.8772,4191.855856,29342.990992,333.9909919999991
1316,47,24,2023-08-25,8,176564.15,4129.65,4.8772,20141.128979999998,161129.03183999998,0.0
4464,38,130,2023-08-26,9,35432.15,859.48,4.8772,4191.855856,37726.702704,2294.5527040000015
4957,31,7,2023-08-26,8,148342.5,3678.62,4.8772,17941.365464,143530.923712,0.0
3963,49,92,2023-08-26,11,977395.0,16745.97,4.8772,81673.44488400001,898407.8937240001,0.0
8304,26,85,2023-08-26,13,501523.0,7499.89,4.8772,36578.463508,475520.025604,0.0
7527,13,37,2023-08-26,3,17292.85,1181.71,4.8772,5763.436012,17290.308036000002,0.0
4739,23,144,2023-08-26,11,24356.0,422.52,4.8772,2060.714544,22667.859984,0.0
4299,4,72,2023-08-26,7,662769.4,30675.48,4.8772,149610.451056,1047273.157392,384503.75739199994
6386,46,4,2023-08-26,13,41765.8,654.31,4.8772,3191.200732,41485.609516,0.0
879,44,12,2023-08-26,1,2726.0,527.97,4.8772,2575.015284,2575.015284,0.0
6523,4,59,2023-08-26,6,522997.0,16694.98,4.8772,81424.756456,488548.538736,0.0
450,48,62,2023-08-26,12,1165330.8,20000.78,4.8772,97547.804216,1170573.650592,5242.850591999944
1625,38,130,2023-08-26,14,58017.0,859.48,4.8772,4191.855856,58685.981984,668.9819839999982
9310,11,8,2023-08-26,5,24921.0,1006.07,4.8772,4906.804604000001,24534.023020000004,0.0
3419,45,85,2023-08-27,15,549746.0,7499.89,4.8772,36578.463508,548676.95262,0.0
3220,48,103,2023-08-27,1,1789.0,341.7,4.8772,1666.53924,1666.53924,0.0
213,6,35,2023-08-27,8,88044.0,2106.85,4.8772,10275.52882,82204.23056,0.0
3839,39,59,2023-08-27,12,993694.3,16694.98,4.8772,81424.756456,977097.077472,0.0
1805,48,60,2023-08-27,12,1239762.35,22190.02,4.8772,108225.165544,1298701.986528,58939.636528
3915,10,106,2023-08-27,4,16662.05,918.37,4.8772,4479.074164000001,17916.296656000002,1254.246656000003
2221,35,32,2023-08-27,15,178160.15,2560.62,4.8772,12488.655864,187329.83796,9169.68796000001
4030,41,107,2023-08-27,5,7188.65,295.48,4.8772,1441.115056,7205.575280000001,16.925280000001294
1350,42,96,2023-08-27,15,1059313.0,14776.4,4.8772,72067.45808,1081011.8712,21698.871199999936
6787,1,11,2023-08-27,14,481884.65,7246.24,4.8772,35341.361728,494779.0641920001,12894.414192000055
7313,25,112,2023-08-28,15,31078.3,398.23,4.8938,1948.857974,29232.86961,0.0
800,45,24,2023-08-28,7,154493.75,4129.65,4.8938,20209.681169999996,141467.76818999997,0.0
6333,18,129,2023-08-28,6,18617.15,598.62,4.8938,2929.526556,17577.159335999997,0.0
5727,41,126,2023-08-28,9,22889.3,467.05,4.8938,2285.64929,20570.84361,0.0
9395,47,136,2023-08-28,12,22497.9,533.84,4.8938,2612.506192,31350.074303999998,8852.174303999996
444,27,28,2023-08-28,14,189639.0,2723.39,4.8938,13327.725981999998,186588.16374799996,0.0
4397,8,43,2023-08-28,9,300078.4,6219.32,4.8938,30436.108215999997,273924.97394399997,0.0
8162,16,85,2023-08-28,14,540102.0,7499.89,4.8938,36702.961682,513841.463548,0.0
7208,43,142,2023-08-28,7,5785.0,160.09,4.8938,783.448442,5484.139094,0.0
1373,44,144,2023-08-28,15,33212.0,422.52,4.8938,2067.7283759999996,31015.925639999994,0.0
985,34,85,2023-08-28,7,256548.45,7499.89,4.8938,36702.961682,256920.731774,372.28177400000277
9355,12,121,2023-08-28,7,24567.0,746.8,4.8938,3654.6898399999995,25582.828879999997,1015.8288799999973
710,2,150,2023-08-28,6,9874.0,326.88,4.8938,1599.685344,9598.112064,0.0
7104,27,150,2023-08-28,6,9380.3,326.88,4.8938,1599.685344,9598.112064,217.81206400000156
4573,27,49,2023-08-28,5,63004.95,2627.0,4.8938,12856.0126,64280.063,1275.1130000000048
332,44,26,2023-08-28,15,259248.0,3412.88,4.8938,16701.952144,250529.28215999997,0.0
568,8,12,2023-08-28,1,2589.7,527.97,4.8938,2583.779586,2583.779586,0.0
6909,2,124,2023-08-28,2,7540.0,725.63,4.8938,3551.0880939999997,7102.1761879999995,0.0
8128,26,93,2023-08-29,9,859078.35,19409.47,4.8706,94535.764582,850821.881238,0.0
1594,21,49,2023-08-29,5,63004.95,2627.0,4.8706,12795.0662,63975.331,970.3810000000012
2439,21,115,2023-08-29,6,4734.8,160.69,4.8706,782.656714,4695.940284,0.0
3775,42,63,2023-08-29,6,839746.0,27618.14,4.8706,134516.91268399998,807101.4761039999,0.0
550,5,56,2023-08-29,14,571750.85,8087.59,4.8706,39391.415854,551479.8219559999,0.0
37,24,32,2023-08-29,13,162532.0,2560.62,4.8706,12471.755771999999,162132.825036,0.0
1445,27,70,2023-08-29,4,130550.9,6655.06,4.8706,32414.135236,129656.540944,0.0
5653,9,98,2023-08-29,10,793611.0,15262.93,4.8706,74339.62685799999,743396.2685799999,0.0
2458,42,115,2023-08-29,7,5523.3,160.69,4.8706,782.656714,5478.596998,0.0
2491,22,60,2023-08-29,1,108751.0,22190.02,4.8706,108078.71141199999,108078.71141199999,0.0
8567,2,138,2023-08-29,9,37647.0,836.88,4.8706,4076.1077279999995,36684.969551999995,0.0
5122,32,145,2023-08-29,15,61985.6,820.56,4.8706,3996.6195359999992,59949.29303999999,0.0
9802,39,96,2023-08-29,7,494346.0,14776.4,4.8706,71969.93384,503789.53687999997,9443.53687999997
7308,4,38,2023-08-29,11,276519.35,5606.65,4.8706,27307.749489999995,300385.24438999995,23865.894389999972
5232,34,17,2023-08-29,3,42116.0,2833.14,4.8706,13799.091683999999,41397.275052,0.0
3700,20,2,2023-08-30,8,106385.75,2829.74,4.8653,13767.534022,110140.272176,3754.5221759999986
9618,2,115,2023-08-30,14,11046.6,160.69,4.8653,781.805057,10945.270798000001,0.0
